#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
92500,185.00000000015524,-65662.94829351152,12253.542400770762,-53409.40589274076,292.50022867055645,37.884099401007035,1.4216191642116163,44.6
93000,186.00000000016001,-65651.81812720119,12261.977922532169,-53389.84020466902,292.7015902004282,38.012780300791384,1.4168066976739446,46.6
93500,187.0000000001648,-65421.12907848534,12281.524580324043,-53139.604498161294,293.1681819570706,38.04576389245546,1.415578403934986,46.6
94000,188.00000000016956,-65592.18418774371,12458.134714571757,-53134.04947317195,297.38398363820284,37.842801518709486,1.4231705784452198,46.6
94500,189.00000000017434,-65586.07139350969,12313.403981823678,-53272.66741168601,293.92916453039874,37.93163485393272,1.4198376087601083,46.6
95000,190.0000000001791,-65915.23677848521,12545.699044391427,-53369.537734093785,299.4742025853398,38.026207792406176,1.4163064069229803,46.6
95500,191.0000000001839,-65730.61883263114,12518.833278608698,-53211.78555402244,298.8328988400356,38.02716356784172,1.4162708094514378,46.6
96000,192.00000000018866,-65523.968378772355,12431.397763077279,-53092.57061569508,296.74575477586205,37.896672583187694,1.4211475060019434,46.6
96500,193.00000000019344,-65432.14516678462,12537.203899813254,-52894.941266971364,299.271417819071,38.21383464151413,1.4093524565802504,46.6
97000,194.0000000001982,-65585.39769753275,12708.877609866071,-52876.52008766668,303.36938376269995,37.95332014134075,1.419026359928543,46.6
97500,195.000000000203,-65369.530159923605,12626.27709129715,-52743.25306862645,301.39765430035317,37.94448908447723,1.4193566187560491,46.6
98000,196.00000000020776,-65457.26847072197,12715.956285357519,-52741.31218536445,303.53835646726276,38.06009916263573,1.4150452287901958,46.6
98500,197.00000000021254,-65292.57517750587,12431.71073668409,-52860.86444082178,296.75322566457044,37.872489998654316,1.422054946196647,46.6
99000,198.0000000002173,-65619.6250514713,12353.029225689708,-53266.595825781595,294.87504552651063,37.57638615090333,1.4332608120186328,46.6
99500,199.0000000002221,-65660.52415997638,12373.839768854774,-53286.68439112161,295.371807069863,37.66144086316682,1.430023931454034,46.6
100000,200.00000000022686,-65794.87282493226,12444.782071326648,-53350.09075360561,297.06524713941656,37.56345397084122,1.4337542487220674,46.6
